2024-03-27 18:13:00+00:00,172.337,172.249,172.425,97.2973,60.8482,49.8362,18.5202
2024-03-27 18:14:00+00:00,172.346,172.239,172.454,80.7692,71.9818,49.7073,17.8611
2024-03-27 18:15:00+00:00,172.362,172.221,172.502,95.3214,91.1293,49.324,17.5647
2024-03-27 18:16:00+00:00,172.373,172.211,172.534,94.6429,90.2445,49.1458,16.6515
2024-03-27 18:17:00+00:00,172.397,172.183,172.61,98.6842,96.2162,48.8671,17.4826
2024-03-27 18:18:00+00:00,172.423,172.172,172.674,91.8605,95.0625,48.7833,18.8117
2024-03-27 18:19:00+00:00,172.453,172.191,172.716,89.5349,93.3599,49.2557,20.8058
2024-03-27 18:20:00+00:00,172.492,172.241,172.744,97.6744,93.0233,49.2373,24.0273
2024-03-27 18:21:00+00:00,172.534,172.29,172.778,99.375,95.5281,49.2369,27.6244
2024-03-27 18:22:00+00:00,172.574,172.374,172.774,91.1765,96.0753,49.273,31.5851
2024-03-27 18:23:00+00:00,172.605,172.419,172.791,97.0588,95.8701,49.5663,36.1693
2024-03-27 18:24:00+00:00,172.632,172.474,172.79,93.74,93.9918,49.6976,41.7429
2024-03-27 18:25:00+00:00,172.66,172.51,172.809,98.0769,96.2919,49.4379,48.5152
2024-03-27 18:26:00+00:00,172.691,172.562,172.82,98.1132,96.6434,49.4196,54.7586
2024-03-27 18:27:00+00:00,172.712,172.579,172.844,97.619,97.9364,49.6279,60.1501
2024-03-27 18:28:00+00:00,172.728,172.602,172.853,91.0256,95.586,49.6746,63.1039
2024-03-27 18:29:00+00:00,172.742,172.641,172.842,80.303,89.6492,49.8915,66.2735
2024-03-27 18:30:00+00:00,172.75,172.668,172.831,72.7273,81.352,49.9229,68.6392
2024-03-27 18:31:00+00:00,172.752,172.674,172.829,60,71.0101,50.1441,68.4767
2024-03-27 18:32:00+00:00,172.75,172.668,172.833,36.3636,56.3636,50.4686,65.0748
2024-03-27 18:33:00+00:00,172.741,172.634,172.849,11.9048,36.0895,50.6329,61.6494
2024-03-27 18:34:00+00:00,172.732,172.599,172.864,0,16.0895,50.6329,58.9229
2024-03-27 18:35:00+00:00,172.713,172.555,172.87,10.6145,7.50643,50.6329,57.8436
2024-03-27 18:36:00+00:00,172.685,172.51,172.86,5,5.20484,50.7063,57.0666
2024-03-27 18:37:00+00:00,172.656,172.476,172.835,1.6129,5.74248,50.7798,56.0747
2024-03-27 18:38:00+00:00,172.633,172.467,172.798,17.1875,7.93347,50.4531,52.6405
2024-03-27 18:39:00+00:00,172.608,172.449,172.767,4.61538,7.80526,50.4531,50.7916
2024-03-27 18:40:00+00:00,172.591,172.453,172.729,25.7143,15.8391,50.1816,50.4433
2024-03-27 18:41:00+00:00,172.572,172.467,172.676,19.1176,16.4824,50.1633,50.1643
2024-03-27 18:42:00+00:00,172.556,172.476,172.635,15.873,20.235,50.0543,51.325
2024-03-27 18:43:00+00:00,172.538,172.459,172.617,9.36716,14.7859,50.2001,52.9513
2024-03-27 18:44:00+00:00,172.526,172.461,172.592,20.5874,15.2758,50.2179,55.6302
2024-03-27 18:45:00+00:00,172.518,172.461,172.575,21.8999,17.2848,50.0543,58.5581
2024-03-27 18:46:00+00:00,172.52,172.459,172.581,47.8973,30.1282,50.0181,62.2854
2024-03-27 18:47:00+00:00,172.525,172.458,172.593,64.5843,44.7938,49.8733,64.5104
2024-03-27 18:48:00+00:00,172.516,172.443,172.59,21.067,44.5162,50.2004,67.3005
2024-03-27 18:49:00+00:00,172.511,172.429,172.593,16.0046,33.8853,50.0211,67.5201
2024-03-27 18:50:00+00:00,172.507,172.431,172.583,53.9436,30.3384,49.909,65.2019
2024-03-27 18:51:00+00:00,172.506,172.431,172.581,56.8221,42.2568,49.8908,61.9711
2024-03-27 18:52:00+00:00,172.514,172.419,172.61,97.2782,69.348,49.8178,58.5835
2024-03-27 18:53:00+00:00,172.534,172.414,172.654,97.8605,83.9869,49.6894,54.3408
2024-03-27 18:54:00+00:00,172.557,172.393,172.721,100,98.3796,49.0338,49.7295
2024-03-27 18:55:00+00:00,172.572,172.406,172.738,64.5704,87.477,49.3002,45.4253
2024-03-27 18:56:00+00:00,172.583,172.41,172.756,68.9991,77.8565,49.4887,41.8047
2024-03-27 18:57:00+00:00,172.597,172.407,172.787,84.8485,72.806,49.3035,39.1271
